1627:1627	the spring tides ( highest tides ) peak during a six hour window immediately preceding the full moon and new moon zenith while the neap tides ( lowest tides ) occur when the sun and moon are at right angles in the first and third quarters of the moon 's cycle .	N/A	the spring tides ( highest tides ) occur at full moon and new moon times while the neap tides ( lowest tides ) occur when the sun and moon are at right angles in the first and third quarters of the moon 's cycle .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 7-8 8-7 8-8 15-9 16-9 17-10 18-11 19-12 20-13 21-14 22-15 23-16 24-17 25-18 26-19 27-20 28-21 29-22 30-23 31-24 32-25 33-26 34-27 35-28 36-29 37-30 38-31 39-32 40-33 41-34 42-35 43-36 44-37 45-38 46-39 47-40 48-41 49-42 50-43 51-44		
1628:1628	it has become the fastest growing religion worldwide , growing to over 3,000 congregations in over 84 countries and territories throughout the world , with a notable presence in hawaii and california , which have a sizable population of immigrants from the philippines and of filipino descent .	N/A	it has grown to over 3,000 congregations in over 84 countries and territories throughout the world , with a notable presence in hawaii and california , which have a sizable population of immigrants from the philippines and of filipino descent .	N/A	1	1	0-0 1-1 9-2 10-3 11-4 12-5 13-6 14-7 15-8 16-9 17-10 18-11 19-12 20-13 21-14 22-15 23-16 24-17 25-18 26-19 27-20 28-21 29-22 30-23 31-24 32-25 33-26 34-27 35-28 36-29 37-30 38-31 39-32 40-33 41-34 42-35 43-36 44-37 45-38 46-39 47-40		
1629:1629	patricia jean `` patty '' griffin ( born march 16 , 1964 ) is an american grammy award-winning singer-songwriter and musician .	N/A	patricia jean `` patty '' griffin ( born march 16 , 1964 ) is an american singer-songwriter and musician .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 18-16 19-17 20-18 21-19		
1630:1630	the deadliest pogroms during the holocaust occurred at the hands of non-germans , for example the jedwabne pogrom of 1941 , in which polish citizens killed about 1,600 ( according to jan tomasz gross 's book neighbors : the destruction of the jewish community in jedwabne , poland ) jews , with little to no german assistance .	N/A	the deadliest pogroms during the holocaust occurred at the hands of non-germans , for example the jedwabne pogrom of 1941 , in which polish citizens killed between 400 and 1,600 jews ( estimates vary ) , with little to no german assistance .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 27-29 49-30 50-35 51-36 52-37 53-38 54-39 55-40 56-41 57-42		
1631:1631	life dynamics inc. ( ldi ) is a pro - life organization founded by mark crutcher in 1992 .	N/A	life dynamics inc. ( ldi ) is an anti - abortion organization founded by mark crutcher in 1992 .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 8-9 8-10 9-8 9-9 9-10 10-8 10-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18		
1632:1632	many historians view the war as a logical result of a long process of subversion of the political institutions of the roman government , starting with the disastrous career of tiberius gracchus , and continuing with the marian reforms of the legions , the bloody dictatorship of lucius cornelius sulla , and finally the sway of the first triumvirate over rome .	N/A	many historians view the war as a logical result of a long process of subversion of the political institutions of the roman government , starting with the career of tiberius gracchus , and continuing with the marian reforms of the legions , the bloody dictatorship of lucius cornelius sulla , and finally the sway of the first triumvirate over rome .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 28-27 29-28 30-29 31-30 32-31 33-32 34-33 35-34 36-35 37-36 38-37 39-38 40-39 41-40 42-41 43-42 44-43 45-44 46-45 47-46 48-47 49-48 50-49 51-50 52-51 53-52 54-53 55-54 56-55 57-56 58-57 59-58 60-59 61-60		
1633:1633	granite was put up on which he had the following words engraved : here 120 men , women and children were massacred in cold blood early in sept 1857 they were from arkansas .	N/A	granite was put up on which he had the following words engraved : here 120 men , women and children were massacred in cold blood early in september , 1857 .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-29 33-30		
1634:1634	haji mohammad nizar jamaluddin ( born 17 march 1957 ) is the ousted menteri besar ( mb ) of the malaysian state of perak , a post equivalent to a chief minister and member of malaysian parliament for bukit gantang .	N/A	haji mohammad nizar jamaluddin ( born 17 march 1957 ) is the former menteri besar ( mb ) of the malaysian state of perak , a post equivalent to a chief minister and member of malaysian parliament for bukit gantang .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36 37-37 38-38 39-39 40-40		
1635:1635	their arab culture is primitive , and they resent israel because it 's the sole beachhead of modern science and civilization on their continent . ''	N/A	their culture is primitive , and they resent israel because it 's the sole beachhead of modern science and civilization on their continent . ''	N/A	1	1	0-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24		
1636:1636	the famously minimal song has been widely parodied in the decades since its debut , and remains a prominent pop-culture subject to this day .	N/A	the song has been widely parodied in the decades since its debut , and remains a prominent pop-culture subject to this day .	N/A	1	1	0-0 3-1 4-2 5-3 6-4 7-5 8-6 9-7 10-8 11-9 12-10 13-11 14-12 15-13 16-14 17-15 18-16 19-17 20-18 21-19 22-20 23-21 24-22		
1637:1637	because of this , she allegedly received several death threats .	N/A	because of this , she reported receiving several death threats .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10		
1638:1638	this particular episode of the history of chile is very seldom mentioned and that group of blacks has never received the recognition they deserve for their contribution to the liberation of chile .	N/A	this episode of the history of chile is very seldom mentioned and that group of blacks has never received any recognition for their contribution to the liberation of chile .	N/A	1	1	0-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 24-21 25-22 26-23 27-24 28-25 29-26 30-27 31-28 32-29		
1639:1639	with this kind of money , he was well-equipped ; his custom-made colt single action army revolver , .45 caliber , ( his main weapon ) was perfectly balanced and of excellent craftsmanship .	N/A	his primary weapon was a custom-made colt single action army revolver , .45 caliber , ( his main weapon ) was perfectly balanced and of excellent craftsmanship .	N/A	1	1	10-0 11-5 12-6 13-7 14-8 15-9 16-10 17-11 18-12 19-13 20-14 21-15 22-16 23-17 24-18 25-19 26-20 27-21 28-22 29-23 30-24 31-25 32-26 33-27		
1640:1640	zevi 's fall and subsequent conversion to islam estranged him from most of his followers , but among the more uncultured portion of the jewish people the belief in his mystic mission persisted for a long time .	N/A	zevi 's fall and subsequent conversion to islam estranged him from most of his followers , but among the less educated portion of the jewish people the belief in his mystic mission persisted for a long time .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 19-20 20-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36 37-37		
1641:1641	patricia heaton , american actress , comedienne , producer and model	N/A	patricia heaton , american actress , comedian , producer and model	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10		
1642:1642	field solicited aid from congress , the vote was very close with a number of senators opposing any grant .	N/A	field solicited aid from congress ; the vote was very close with a number of anglophobe senators opposing any grant .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-16 16-17 17-18 18-19 19-20		
1643:1643	it is the main hub of the valley lines network - a suburban railway system serving cardiff 's 22 stations , the vale of glamorgan , bridgend and the south wales valleys .	N/A	it is the main hub of the valley lines network - a suburban railway system serving cardiff , the vale of glamorgan , bridgend and the south wales valleys .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 20-17 21-18 22-19 23-20 24-21 25-22 26-23 27-24 28-25 29-26 30-27 31-28 32-29		
1644:1644	egyptian troops advanced within a kilometer of gal on , but valiant efforts by the kibbutz members to lay minefields helped defend the kibbutz and preserve israels southern front during the war .	N/A	egyptian troops advanced within a kilometer of gal on , but efforts by the kibbutz members to lay minefields helped defend the kibbutz and maintain israels southern front during the war .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28 30-29 31-30 32-31		
1645:1645	after the war german citizens were forbidden from flying but within a few years gliding was allowed and so she resumed her exploits .	N/A	after the war german citizens were forbidden from flying but within a few years gliding was allowed , which she took up .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 19-19 20-20 20-21 21-20 21-21 22-20 22-21 23-22		
1646:1646	the qur'an and other islamic documents always speak of tolerant and protective beliefs which have been allegedly misused , misquoted and misinterpreted by islamic extremists and islamophobic elements of society .	N/A	others claim that the qur'an and other islamic documents always speak of tolerant and protective beliefs which have been allegedly misused , misquoted and misinterpreted by islamic extremists and islamophobic elements of society .	N/A	1	1	0-3 1-4 2-5 3-6 4-7 5-8 6-9 7-10 8-11 9-12 10-13 11-14 12-15 13-16 14-17 15-18 16-19 17-20 18-21 19-22 20-23 21-24 22-25 23-26 24-27 25-28 26-29 27-30 28-31 29-32 30-33		
1647:1647	in his flashback , ianto jones refers to his girlfriend , lisa hallett , as having died during the cyberman attack on torchwood one .	N/A	in his flashback , ianto jones refers to his girlfriend , lisa hallett , as having died during the battle of canary wharf .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 20-19 21-20 22-21 22-22 23-21 23-22 24-23		
1648:1648	apple corps ltd. ( informally known as apple ) is a multi-armed multimedia corporation founded in january 1968 by the greatest band in rock and roll history the beatles to replace their earlier company ( beatles ltd. ) and to form a conglomerate .	N/A	apple corps ltd. ( informally known as apple ) is a multi-armed multimedia corporation founded in january 1968 by the members of the beatles to replace their earlier company ( beatles ltd. ) and to form a conglomerate .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 27-20 27-21 27-22 28-23 29-24 30-25 31-26 32-27 33-28 34-29 35-30 36-31 37-32 38-33 39-34 40-35 41-36 42-37 43-38		
1649:1649	some other established musicians proceeded to experiment with electronica and be played on mtv , most notably madonna , u2 , david bowie , radiohead and smashing pumpkins .	N/A	some musicians who proceeded to experiment with electronica were still played on mtv including madonna , u2 , david bowie , radiohead and smashing pumpkins .	N/A	1	1	0-0 3-1 4-2 4-3 5-4 6-5 7-6 8-7 9-9 10-8 11-10 12-11 13-12 16-13 17-14 18-15 19-16 20-17 21-18 22-19 23-20 24-21 25-22 26-23 27-24 28-25		
1650:1650	the pdg is appointed and dismissed by the board of directors , he is revocable `` ad nutum '' - that is to say at any time and without cause .	N/A	the pdg is appointed and dismissed by the board of directors , he or she is revocable `` ad nutum '' - that is to say at any time and without cause .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 12-13 12-14 13-15 14-16 15-17 16-18 17-19 18-20 19-21 20-22 21-23 22-24 23-25 24-26 25-27 26-28 27-29 28-30 29-31 30-32		
1651:1651	often referred to as the both the `` cultural '' and `` sporting capital of australia '' , the city has a rich sporting history and is home to most of australia 's major annual sporting events .	N/A	often referred to as the `` sporting capital of australia '' , the city has a rich sporting history and is home to most of australia 's major annual sporting events .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 11-5 12-6 13-7 14-8 15-9 16-10 17-11 18-12 19-13 20-14 21-15 22-16 23-17 24-18 25-19 26-20 27-21 28-22 29-23 30-24 31-25 32-26 33-27 34-28 35-29 36-30 37-31		
1652:1652	while some historians consider this to be a war crime , other historians note that there were little protection for civilians in the laws of war at the time , or dispute that civilians were deliberately targeted , or some even consider this to be a justified means of waging war .	N/A	while some historians consider this to be a war crime , other historians note that there were little protection for civilians in the laws of war at the time , or dispute that civilians were deliberately targeted , or some consider this to be a justified means of waging war .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36 37-37 38-38 39-39 41-40 42-41 43-42 44-43 45-44 46-45 47-46 48-47 49-48 50-49 51-50		
1653:1653	in 1980 he backed the bloody coup ( sometimes referred to as the `` cocaine coup '' ) that brought to power the infamous general luis garca meza .	N/A	in 1980 he backed the bloody coup ( sometimes referred to as the `` cocaine coup '' ) that brought to power the general luis garca meza .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 24-23 25-24 26-25 27-26 28-27		
1654:1654	me and my shadows : a family memoir is a memoir written by lorna luft recounting her mother judy garland 's life , luft 's life with mother and dealing with life after her mother 's passing .	N/A	me and my shadows : a family memoir is a memoir written by lorna luft recounting her mother judy garland 's life , luft 's life with mother and dealing with life after her mother 's death .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36 37-37		
1655:1655	grant morrison fans remain unhappy at what they see as marvel maliciously unwinding morrison 's story .	N/A	some readerss remain unhappy at what they see as marvel maliciously unwinding morrison 's story .	N/A	1	1	0-0 0-1 1-0 1-1 2-0 2-1 3-2 4-3 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15		
1656:1656	late adolescence and early adulthood are peak years for the onset of the illness .	N/A	late adolescence and early adulthood are peak years for the onset of the disorder .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14		
1657:1657	the state of women 's rights in saudi arabia has been likened by many to a system of apartheid , analogous to south africa 's treatment of non-whites during south africa 's apartheid era .	N/A	the state of women 's rights in saudi arabia has been compared to a system of apartheid , analogous to south africa 's treatment of non-whites during south africa 's apartheid era .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 14-12 15-13 16-14 17-15 18-16 19-17 20-18 21-19 22-20 23-21 24-22 25-23 26-24 27-25 28-26 29-27 30-28 31-29 32-30 33-31 34-32		
1658:1658	all human societies have mechanisms to ensure social cohesion , resolve conflicts among individuals , and maintain the necessary peace for each individual to exercise their freedom .	N/A	all human societies can be seen to have mechanisms to promote social cohesion , resolve conflicts amongst individuals , and maintain the necessary peace .	N/A	1	1	0-0 1-1 2-2 3-7 4-8 5-9 6-10 7-11 8-12 9-13 10-14 11-15 12-16 13-17 14-18 15-19 16-20 17-21 18-22 19-23 27-24		
1659:1659	in 2011 , the united nations human rights council passed a lgbt rights resolution , which was followed up by a report published by the un human rights commissioner which included scrutinisation and criticism of the mentioned codes .	N/A	in 2011 , the united nations human rights council passed a lgbt rights resolution , which was followed up by a report published by the un human rights commissioner which included scrutinisation of the mentioned codes .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 34-32 35-33 36-34 37-35 38-36		
1660:1660	only 51 % of russian immigrants are proficient in hebrew , while 39 % can not read hebrew or have poor hebrew literacy , and 26 % can barely speak or can not speak hebrew at all .	N/A	only 51 % of them are proficient in hebrew , while 39 % can not read hebrew or have poor hebrew literacy , and 26 % can barely speak or can not speak hebrew at all .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-4 6-5 7-6 8-7 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27 29-28 30-29 31-30 32-31 33-32 34-33 35-34 36-35 37-36		
1661:1661	in summer 1962 , lair arranged usaid air drops of food , medicine , and essentials to hmong uprooted by the burgeoning war .	N/A	in summer 1962 , lair arranged usaid air drops of food , medicine , and other essentials to hmong uprooted by the burgeoning war .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 23-24		
1662:1662	alarmed by the extension of the russian power into the balkans and apprehensive of the eventual fall of constantinople to the russians , the great powers modified the provisions of the treaty in the infamous congress of berlin .	N/A	alarmed by the extension of the russian power into the balkans , the great powers forced modifications of the provisions of the treaty in the congress of berlin .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 22-11 23-12 24-13 25-14 26-16 26-17 27-18 28-19 29-20 30-21 31-22 32-23 33-24 35-25 36-26 37-27 38-28		
1663:1663	incredibly , a british board of trade inquiry into the titanic concluded that duff-gordon 's offer was a charitable donation .	N/A	a british board of trade inquiry into the titanic concluded that duff-gordon 's offer was a charitable donation .	N/A	1	1	2-0 3-1 4-2 5-3 6-4 7-5 8-6 9-7 10-8 11-9 12-10 13-11 14-12 15-13 16-14 17-15 18-16 19-17 20-18		
1664:1664	ralph j. bunche house , also known as the ralph bunche peace & heritage center and located in south los angeles , was the victorian-bungalow style boyhood home of nobel peace prize winner ralph bunche .	N/A	ralph j. bunche house , also known as the ralph bunche peace & heritage center and located in south los angeles , united states , was the victorian-bungalow style boyhood home of nobel peace prize winner ralph bunche .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-24 22-25 23-26 24-27 25-28 26-29 27-30 28-31 29-32 30-33 31-34 32-35 33-36 34-37 35-38		
1665:1665	gwen rene stefani ( born october 3 , 1969 ) is a three time grammy award-winning american singer , songwriter , fashion designer and occasional actress .	N/A	gwen rene stefani ( born october 3 , 1969 ) is an american singer , songwriter , fashion designer and occasional actress .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 16-12 17-13 18-14 19-15 20-16 21-17 22-18 23-19 24-20 25-21 26-22		
1666:1666	this long association had led to a harmonious relationship between the indigenous inhabitants and their environment which was rudely interrupted by the arrival of the british in 1788 .	N/A	this long association had led to a harmonious relationship between the indigenous inhabitants and their environment which was interrupted by the arrival of the british in 1788 .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27		
1667:1667	meanwhile , in terms of musically choosing ' i 'd do it all again ' as her first single in three years , she told noted uk soul writer pete lewis of the award-winning blues & soul : `` i felt it was a good way to re-introduce myself to people .	N/A	meanwhile , in terms of musically choosing ' i 'd do it all again ' as her first single in three years , she told noted uk soul writer pete lewis of blues & soul : `` i felt it was a good way to re-introduce myself to people .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 34-32 35-33 36-34 37-35 38-36 39-37 40-38 41-39 42-40 43-41 44-42 45-43 46-44 47-45 48-46 49-47 50-48 51-49		
1668:1668	he admitting that he was a fraud	N/A	he stated that he was a fraud	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6		
1669:1669	this case was cited by john lott and others as an example of the media 's supposed bias against guns , as the use of a firearm in a defensive role was not reported in most news stories of the event .	N/A	this case was cited by john lott and others as an example of the media 's possible bias against guns , as the use of a firearm in a defensive role was not reported in most news stories of the event .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 27-27 28-28 29-29 30-30 31-31 32-32 33-33 34-34 35-35 36-36 37-37 38-38 39-39 40-40 41-41		
1670:1670	the word is derived from the arabic verbal root balasa , meaning `` he/it despaired '' .	N/A	the word may be derived from the arabic verbal root balasa , meaning `` he/it despaired '' ; therefore , the linguistic meaning of iblis would be `` he/it that causes despair '' .	N/A	1	1	0-0 1-1 2-2 2-3 3-4 4-5 5-6 6-7 7-8 8-9 9-10 10-11 11-12 12-13 13-14 14-15 15-32 16-33		
1671:1671	the final result of the delhi dialogue process has been turned into an election manifesto of aap and can be accessed from the manifesto page of aap website .	N/A	the final result of the delhi dialogue process has been turned into an election manifesto of aap .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 28-17		
1672:1672	the robots ( a poor kraftwerk covers album )	N/A	the robots ( a kraftwerk covers album )	N/A	1	1	0-0 1-1 2-2 3-3 5-4 6-5 7-6 8-7		
1673:1673	the kingdom of tlemcen was conquered by abu al-hasan ali ibn othman of the marinid dynasty in 1337 , ending abu tashufin 's rule and the zayyanid dynasty .	N/A	the kingdom of tlemcen was conquered by abu al-hasan ali ibn othman of the moroccan marinid dynasty in 1337 , ending abu tashufin 's rule and the zayyanid dynasty .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-15 15-16 16-17 17-18 18-19 19-20 20-21 21-22 22-23 23-24 24-25 25-26 26-27 27-28 28-29		
1674:1674	at the time that the book was published , during the cold war , fear of communism was common and well-founded among people in non-communist nations .	N/A	at the time that the book was published , during the cold war , fear of communism was common among people in non-communist nations .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 21-19 22-20 23-21 24-22 25-23 26-24		
1675:1675	an unknowing employee may find it and insert the disk into a computer to satisfy his or her curiosity , or a good samaritan may find it and return it to the company .	N/A	an unknowing employee may find it and insert the disk into a computer to satisfy their curiosity , or a good samaritan may find it and return it to the company .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-15 17-15 18-16 19-17 20-18 21-19 22-20 23-21 24-22 25-23 26-24 27-25 28-26 29-27 30-28 31-29 32-30 33-31		
1676:1676	surprisingly , they successfully track down michael and his brother lincoln burrows by following nika , but bellick 's stupidity allows him to be outwitted by the brothers in the next episode `` first down '' , in which bellick 's character plays a central role .	N/A	they successfully track down michael and his brother lincoln burrows by following nika , but bellick 's stupidity allows him to be outwitted by the brothers in the next episode `` first down '' , in which bellick 's character plays a central role .	N/A	1	1	2-0 3-1 4-2 5-3 6-4 7-5 8-6 9-7 10-8 11-9 12-10 13-11 14-12 15-13 16-14 17-15 18-16 19-17 20-18 21-19 22-20 23-21 24-22 25-23 26-24 27-25 28-26 29-27 30-28 31-29 32-30 33-31 34-32 35-33 36-34 37-35 38-36 39-37 40-38 41-39 42-40 43-41 44-42 45-43 46-44		
1677:1677	a year after the war , the united states 's strategic bombing survey ( pacific war ) reported that they had underestimated the power of strategic bombing combined with naval blockade and previous military defeats to bring japan to unconditional surrender without invasion .	N/A	a year after the war , the united states army air forces 's strategic bombing survey ( pacific war ) reported that they had underestimated the power of strategic bombing combined with naval blockade and previous military defeats to bring japan to unconditional surrender without invasion .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-12 10-13 11-14 12-15 13-16 14-17 15-18 16-19 17-20 18-21 19-22 20-23 21-24 22-25 23-26 24-27 25-28 26-29 27-30 28-31 29-32 30-33 31-34 32-35 33-36 34-37 35-38 36-39 37-40 38-41 39-42 40-43 41-44 42-45 43-46		
1678:1678	the film was met with universal acclaim , receiving praise for o'russell and singer 's screenplay , o'russell 's direction , and the performances of its ensemble cast .	N/A	the film was met with positive reviews , particularly for o'russell and singer 's screenplay , o'russell 's direction , and the performances of its ensemble cast .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-8 10-9 11-10 12-11 13-12 14-13 15-14 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22 24-23 25-24 26-25 27-26 28-27		
1679:1679	carolina football teams consistently attract standing-room-only crowds to williams-brice stadium even though the team never lives up to expectations .	N/A	carolina football teams consistently attract standing-room-only crowds to williams-brice stadium .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 19-10		
1680:1680	the deportees were sometimes herded 80 at a time with standing room only into slow moving cattle trucks with little or no food or water and horrific sanitary conditions for nightmare journeys lasting up to five days to their next unknown destination .	N/A	the deportees were sometimes herded 80 at a time with standing room only into slow moving cattle trucks with little or no food or water and exceedingly substandard sanitary conditions for journeys lasting up to five days to their next unknown destination .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 25-25 26-26 26-27 27-28 28-29 29-30 31-31 32-32 33-33 34-34 35-35 36-36 37-37 38-38 39-39 40-40 41-41 42-42		
1681:1681	many actively support the notion that their view of the conflict has legitimacy beyond the traditional debate , and have advocated that in a program appropriately but misleadingly named teach the controversy , in that it falsely implies that there is a scientific , as opposed to cultural , controversy .	N/A	many actively support the notion that their view of the conflict has legitimacy beyond the traditional debate , and have advocated that in a program named teach the controversy , that claims there is a scientific , as opposed to cultural , controversy .	N/A	1	1	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 20-20 21-21 22-22 23-23 24-24 28-25 29-26 30-27 31-28 32-29 33-30 34-30 37-31 38-31 39-32 40-33 41-34 42-35 43-36 44-37 45-38 46-39 47-40 48-41 49-42 50-43		
